artist_id,artist_name,artist_type,nb_sessions_artist_page,nb_sessions_artwork_page,nb_sessions_total,nb_entry_sessions_artist_campaign,nb_entry_sessions_artwork_campaign,nb_entry_sessions_total,artist_total_bv,artist_entry_bv_same_artist,artist_entry_bv_other_artist,artwork_entry_bv_same_artist,artwork_entry_bv_other_artist,1stClick BV,pull_ratio_artist,pull_ratio_artwork,pull_ratio,pct_first_click_bv_same_artist,1st_click_BV_per_First_click_session
50310,Alexander Dubovsky,Singulart Artist,523,1524,2047,101,78,179,616.624984,0,0,0,0,0,19.31%,5.12%,8.75%,0.00%,€0.00
56801,Ary Kp,Singulart Artist,571,4018,4589,40,24,64,616.462497,0,0,0,0,0,7.01%,0.60%,1.40%,0.00%,€0.00
36387,Ellen Popa,Singulart Artist,1807,15910,17717,110,202,312,615,0,0,0,0,0,6.09%,1.27%,1.76%,0.00%,€0.00
31959,Paul Yves POUMAY,Singulart Artist,3978,25347,29325,719,585,1304,614.75,0,0,0,0,0,18.07%,2.31%,4.45%,0.00%,€0.00
60957,Philippe Fresco,Singulart Artist,465,1406,1871,92,30,122,613.66,0,0,0,0,0,19.79%,2.13%,6.52%,0.00%,€0.00
1169,Jan Shand,Singulart Artist,748,577,1325,239,30,269,613.02132,0,0,0,0,0,31.95%,5.20%,20.30%,0.00%,€0.00
32705,Pavel Égüez,Singulart Artist,6181,10484,16665,4148,611,4759,611.32585,0,0,0,0,0,67.11%,5.83%,28.56%,0.00%,€0.00
60500,Ingo Reichelt,Singulart Artist,952,3348,4300,157,142,299,610.710314,0,0,0,0,0,16.49%,4.24%,6.95%,0.00%,€0.00
33883,Dianne Smith,Singulart Artist,2996,10472,13468,727,146,873,610,0,0,0,0,0,24.27%,1.39%,6.48%,0.00%,€0.00
32465,DEBRA DANU MATTHEWS,Singulart Artist,663,2282,2945,48,61,109,610,0,0,0,0,0,7.24%,2.67%,3.70%,0.00%,€0.00
8537,Robert Szczebiot,Singulart Artist,2651,19594,22245,357,440,797,610,0,0,0,0,0,13.47%,2.25%,3.58%,0.00%,€0.00
56845,Foke Stribos,Singulart Artist,2042,11266,13308,172,482,654,608.27,0,0,0,0,0,8.42%,4.28%,4.91%,0.00%,€0.00
71391,Augustin Soulé de Bas,Singulart Artist,149,207,356,16,6,22,608,0,0,0,0,0,10.74%,2.90%,6.18%,0.00%,€0.00
45298,Bruno Munari,Blue Chip Artist,1412,4335,5747,523,247,770,608,608,0,0,0,608,37.04%,5.70%,13.40%,100.00%,€0.80
14439,ANVAL,Singulart Artist,3154,7912,11066,493,417,910,607.7232,0,607.7232,0,0,608,15.63%,5.27%,8.22%,0.00%,€0.70
67125,Peter Porteous-Butler,Singulart Artist,587,4034,4621,66,176,242,605.96676,0,0,0,0,0,11.24%,4.36%,5.24%,0.00%,€0.00
14225,Gianfranco Fusari,Singulart Artist,3016,13690,16706,1008,523,1531,605,0,0,0,0,0,33.42%,3.82%,9.16%,0.00%,€0.00
19583,Masqali,Singulart Artist,2273,17521,19794,368,236,604,604.11195,0,0,0,0,0,16.19%,1.35%,3.05%,0.00%,€0.00
19609,Ezequiel Martinez Llaser,Singulart Artist,936,4812,5748,107,140,247,604,0,0,0,0,0,11.43%,2.91%,4.30%,0.00%,€0.00
11913,Liliana Gigovic,Singulart Artist,905,2134,3039,364,153,517,603.146626,0,0,0,0,0,40.22%,7.17%,17.01%,0.00%,€0.00
19571,Bernard Bertet,Singulart Artist,599,1020,1619,221,19,240,603,0,0,0,0,0,36.90%,1.86%,14.82%,0.00%,€0.00
36106,Hammel Furniture,Singulart Artist,505,2947,3452,4,4,8,602.5316,0,0,0,0,0,0.79%,0.14%,0.23%,0.00%,€0.00
71104,Dina Volkova,Singulart Artist,366,2053,2419,23,60,83,602.1568,0,0,0,0,0,6.28%,2.92%,3.43%,0.00%,€0.00
76802,TANNA VALERY,Singulart Artist,436,2465,2901,58,230,288,602,602,0,0,0,602,13.30%,9.33%,9.93%,100.00%,€2.10
1827,Alessandro Maggiorino,Singulart Artist,2250,8327,10577,388,311,699,600.432386,0,0,0,0,0,17.24%,3.74%,6.61%,0.00%,€0.00
77402,Marion Dahmen,Singulart Artist,349,1989,2338,36,46,82,600,0,0,0,0,0,10.32%,2.31%,3.51%,0.00%,€0.00
70446,Maximilian Füßl,Singulart Artist,686,1782,2468,57,16,73,600,0,0,0,0,0,8.31%,0.90%,2.96%,0.00%,€0.00
62415,Salvatore Petrucino,Singulart Artist,2362,18020,20382,125,588,713,600,0,0,0,0,0,5.29%,3.26%,3.50%,0.00%,€0.00
56997,Vadim Bondero,Singulart Artist,763,2704,3467,208,29,237,600,0,0,600,0,600,27.26%,1.07%,6.84%,100.00%,€2.50
49165,Tom Wesselmann,Blue Chip Artist,3468,15229,18697,1348,751,2099,600,0,0,0,0,0,38.87%,4.93%,11.23%,0.00%,€0.00
41042,Tano Festa,Blue Chip Artist,949,1697,2646,229,76,305,600,0,0,600,0,600,24.13%,4.48%,11.53%,100.00%,€2.00
34458,Studio Superego,Singulart Artist,1081,7310,8391,60,38,98,600,0,0,0,0,0,5.55%,0.52%,1.17%,0.00%,€0.00
33726,Vladimir Kanishchev,Singulart Artist,1364,10300,11664,112,132,244,600,0,0,0,0,0,8.21%,1.28%,2.09%,0.00%,€0.00
31715,Nental,Singulart Artist,2328,28127,30455,589,1181,1770,600,0,0,0,0,0,25.30%,4.20%,5.81%,0.00%,€0.00
28657,Silvie Koristkova,Singulart Artist,3183,30024,33207,605,509,1114,600,600,0,0,0,600,19.01%,1.70%,3.36%,100.00%,€0.50
27883,Adèle Bessy,Singulart Artist,2806,10416,13222,1115,200,1315,600,600,0,0,0,600,39.74%,1.92%,9.95%,100.00%,€0.50
20263,Stefania Eucalipti,Singulart Artist,2497,13746,16243,528,309,837,600,0,0,0,0,0,21.15%,2.25%,5.15%,0.00%,€0.00
18251,Salvatore Mauro,Singulart Artist,5010,18643,23653,1330,302,1632,600,0,0,0,0,0,26.55%,1.62%,6.90%,0.00%,€0.00
17477,Martin Miranda,Singulart Artist,993,2293,3286,318,46,364,600,0,0,0,0,0,32.02%,2.01%,11.08%,0.00%,€0.00
16113,Geoff Winckle,Singulart Artist,160,266,426,19,9,28,600,0,0,0,0,0,11.88%,3.38%,6.57%,0.00%,€0.00
9197,Om Barbarà,Singulart Artist,1597,7673,9270,453,123,576,600,600,0,0,0,600,28.37%,1.60%,6.21%,100.00%,€1.00
6115,Mariya Paunova,Singulart Artist,689,2791,3480,140,98,238,600,0,0,0,0,0,20.32%,3.51%,6.84%,0.00%,€0.00
4677,Victoria Stothard,Singulart Artist,1024,1403,2427,564,183,747,600,0,0,0,0,0,55.08%,13.04%,30.78%,0.00%,€0.00
2659,Maria Vinuesa,Singulart Artist,2088,17829,19917,346,278,624,600,0,0,0,0,0,16.57%,1.56%,3.13%,0.00%,€0.00
1636,Julian Schievelkamp,Singulart Artist,1155,2741,3896,262,90,352,600,0,0,0,0,0,22.68%,3.28%,9.04%,0.00%,€0.00
377,Alexandra Rouard,Singulart Artist,680,892,1572,345,39,384,600,0,0,0,0,0,50.74%,4.37%,24.43%,0.00%,€0.00
66830,Pia Grambart,Singulart Artist,844,8770,9614,54,327,381,599.69448,0,0,0,0,0,6.40%,3.73%,3.96%,0.00%,€0.00
27763,Andy Sklar,Singulart Artist,948,3767,4715,94,74,168,599.468886,0,0,0,0,0,9.92%,1.96%,3.56%,0.00%,€0.00
70482,Ellaya Yefymova,Singulart Artist,987,10578,11565,57,387,444,599.45,0,0,0,0,0,5.78%,3.66%,3.84%,0.00%,€0.00
18479,Amelia Bernays Pitti,Singulart Artist,477,1281,1758,151,56,207,598.85601,598.85601,0,0,0,599,31.66%,4.37%,11.78%,100.00%,€2.90
15213,Daniel Miller,Singulart Artist,2903,1211,4114,1974,60,2034,598.845237,0,0,0,0,0,68.00%,4.96%,49.44%,0.00%,€0.00
54580,Gérard Economos,Singulart Artist,576,1409,1985,123,29,152,598.055527,0,0,0,0,0,21.35%,2.06%,7.66%,0.00%,€0.00
19443,Celia Fernandez,Singulart Artist,1050,4636,5686,237,133,370,595.3974,595.3974,0,0,0,595,22.57%,2.87%,6.51%,100.00%,€1.60
60547,Massimiliano Max.in.Art,Singulart Artist,1364,13821,15185,146,560,706,595,0,0,0,0,0,10.70%,4.05%,4.65%,0.00%,€0.00
59255,Leonardo Montiel,Singulart Artist,1480,11217,12697,212,383,595,594,0,0,0,0,0,14.32%,3.41%,4.69%,0.00%,€0.00
1310,Jaume Muñoz,Singulart Artist,1440,858,2298,723,25,748,594,0,0,0,0,0,50.21%,2.91%,32.55%,0.00%,€0.00
11721,Tommy Fiendish,Singulart Artist,2090,7476,9566,715,383,1098,593.309428,333.73816,0,0,0,334,34.21%,5.12%,11.48%,56.25%,€0.30
81491,Natalia Shutiak,Singulart Artist,289,2847,3136,12,9,21,592.938612,0,0,0,0,0,4.15%,0.32%,0.67%,0.00%,€0.00
78402,Mike Haubenstock,Singulart Artist,659,7040,7699,23,326,349,592.3064,0,0,0,0,0,3.49%,4.63%,4.53%,0.00%,€0.00
54697,Vera Göpfert,Singulart Artist,1612,14190,15802,82,557,639,592,0,0,0,0,0,5.09%,3.93%,4.04%,0.00%,€0.00
59064,ELLE ZETA,Singulart Artist,968,4109,5077,128,136,264,591.23547,0,0,0,0,0,13.22%,3.31%,5.20%,0.00%,€0.00
2195,Paul Solovyev,Singulart Artist,1988,8742,10730,261,234,495,590.0027,0,0,0,0,0,13.13%,2.68%,4.61%,0.00%,€0.00
82773,Mel Chin,Singulart Artist,55,151,206,2,0,2,590,0,0,0,0,0,3.64%,0.00%,0.97%,0.00%,€0.00
69882,Zaya Ambros,Singulart Artist,512,1161,1673,39,43,82,590,0,0,0,0,0,7.62%,3.70%,4.90%,0.00%,€0.00
67628,Folker Reinhold Peter Pritsch,Singulart Artist,2697,38241,40938,167,1414,1581,590,0,0,0,0,0,6.19%,3.70%,3.86%,0.00%,€0.00
53273,Johann Wittmann,Singulart Artist,932,2224,3156,227,70,297,590,0,0,0,0,0,24.36%,3.15%,9.41%,0.00%,€0.00
42981,Paul Jouve,Blue Chip Artist,875,1644,2519,200,79,279,590,590,0,0,0,590,22.86%,4.81%,11.08%,100.00%,€2.10
60676,Yutta Naujoks,Singulart Artist,575,2299,2874,106,64,170,589.9019,0,0,0,0,0,18.44%,2.78%,5.92%,0.00%,€0.00
54330,Georges Point,Singulart Artist,517,1572,2089,130,61,191,589.14507,0,0,0,0,0,25.15%,3.88%,9.14%,0.00%,€0.00
81018,Anna Mainz,Singulart Artist,320,1256,1576,33,21,54,589.040408,0,0,0,0,0,10.31%,1.67%,3.43%,0.00%,€0.00
36615,Georgia O'Keeffe,Grand Artist,6717,3185,9902,3136,93,3229,589,589,0,0,0,589,46.69%,2.92%,32.61%,100.00%,€0.20
57108,Stefanie Busche,Singulart Artist,647,4560,5207,63,196,259,588,0,0,0,0,0,9.74%,4.30%,4.97%,0.00%,€0.00
18435,Marian Wihak,Singulart Artist,2258,15529,17787,311,293,604,587.95875,0,0,0,0,0,13.77%,1.89%,3.40%,0.00%,€0.00
62158,Maryna Daar,Singulart Artist,712,7023,7735,34,111,145,586.92032,0,0,0,0,0,4.78%,1.58%,1.88%,0.00%,€0.00
69816,Marie-Jeanne Lavalette,Singulart Artist,648,3955,4603,63,101,164,585,0,0,0,0,0,9.72%,2.55%,3.56%,0.00%,€0.00
32533,taeyang hong,Singulart Artist,2102,8495,10597,411,165,576,583.256,0,0,0,0,0,19.55%,1.94%,5.44%,0.00%,€0.00
15491,Cristina Mihailescu,Singulart Artist,976,7344,8320,146,235,381,581.7088,0,0,0,0,0,14.96%,3.20%,4.58%,0.00%,€0.00
69947,Katharina Pfledderer,Singulart Artist,449,1351,1800,24,37,61,581,0,0,0,0,0,5.35%,2.74%,3.39%,0.00%,€0.00
558,Tijana Knezevic,Singulart Artist,1876,5559,7435,493,125,618,580.265059,0,0,0,0,0,26.28%,2.25%,8.31%,0.00%,€0.00
77682,Tanya Silva,Singulart Artist,812,7079,7891,50,384,434,580,0,0,0,0,0,6.16%,5.42%,5.50%,0.00%,€0.00
36638,Jenny Holzer,Grand Artist,3326,14991,18317,918,617,1535,580,0,0,580,0,580,27.60%,4.12%,8.38%,100.00%,€0.40
36018,Native Natural,Singulart Artist,433,2375,2808,5,1,6,580,0,0,0,0,0,1.16%,0.04%,0.21%,0.00%,€0.00
21159,Maurizio Galloro,Singulart Artist,1552,988,2540,552,34,586,580,0,0,0,0,0,35.57%,3.44%,23.07%,0.00%,€0.00
12859,Igor Bitman,Singulart Artist,5835,20316,26151,2165,694,2859,580,290,0,0,0,290,37.10%,3.42%,10.93%,50.00%,€0.10
2639,Paris Foot,Singulart Artist,62,86,148,14,4,18,580,0,0,0,0,0,22.58%,4.65%,12.16%,0.00%,€0.00
62068,Iryna Budai,Singulart Artist,1007,9281,10288,74,402,476,578.367,0,0,0,0,0,7.35%,4.33%,4.63%,0.00%,€0.00
70241,Bertrand Lefebvre,Singulart Artist,1075,5889,6964,200,201,401,578,0,0,0,0,0,18.61%,3.41%,5.76%,0.00%,€0.00
18185,Maryam Askaran,Singulart Artist,1824,3137,4961,397,111,508,576.87,0,0,0,0,0,21.77%,3.54%,10.24%,0.00%,€0.00
58993,Sabiha Merabet,Singulart Artist,2335,26595,28930,105,936,1041,576.84375,0,0,0,0,0,4.50%,3.52%,3.60%,0.00%,€0.00
51088,Guido Gonin,Singulart Artist,245,412,657,14,26,40,576.215442,0,0,0,0,0,5.71%,6.31%,6.09%,0.00%,€0.00
16781,Agustin Rüdegar,Singulart Artist,1436,8717,10153,186,176,362,576.084636,0,0,0,0,0,12.95%,2.02%,3.57%,0.00%,€0.00
49954,Erró Erró,Grand Artist,2633,18810,21443,533,508,1041,575,0,0,0,0,0,20.24%,2.70%,4.86%,0.00%,€0.00
54531,Marc Gratas,Singulart Artist,696,1932,2628,155,50,205,574.8516,0,0,0,0,0,22.27%,2.59%,7.80%,0.00%,€0.00
67482,Laura Benedito Bernat,Singulart Artist,1402,3971,5373,128,156,284,574.51489,0,0,0,0,0,9.13%,3.93%,5.29%,0.00%,€0.00
77838,Angélica Gómez-Morán,Singulart Artist,765,4432,5197,90,231,321,574,0,0,0,0,0,11.77%,5.21%,6.18%,0.00%,€0.00
60659,Emrah Celik,Singulart Artist,502,4318,4820,48,137,185,574,0,0,0,0,0,9.56%,3.17%,3.84%,0.00%,€0.00
59115,Linda Bencsik,Singulart Artist,774,3422,4196,26,44,70,574,0,0,0,0,0,3.36%,1.29%,1.67%,0.00%,€0.00
79590,Scott Williams,Singulart Artist,402,2070,2472,29,152,181,573.943,0,0,0,0,0,7.21%,7.34%,7.32%,0.00%,€0.00
37014,Serge Lecomte,Singulart Artist,2856,46600,49456,136,1309,1445,573.174805,0,0,0,0,0,4.76%,2.81%,2.92%,0.00%,€0.00
77454,Wolfango Chiappella,Singulart Artist,483,3516,3999,57,171,228,572,0,0,0,0,0,11.80%,4.86%,5.70%,0.00%,€0.00
78008,Leanne Hughes,Singulart Artist,419,663,1082,26,63,89,571.141235,0,0,0,0,0,6.21%,9.50%,8.23%,0.00%,€0.00
78465,Edeltraud Steurer,Singulart Artist,1420,21549,22969,74,1349,1423,571.109315,0,0,0,0,0,5.21%,6.26%,6.20%,0.00%,€0.00
77729,Beth Anderson,Singulart Artist,501,1239,1740,44,52,96,570,0,0,0,0,0,8.78%,4.20%,5.52%,0.00%,€0.00
60472,Emma Assisi,Singulart Artist,1344,4661,6005,157,146,303,570,0,0,0,0,0,11.68%,3.13%,5.05%,0.00%,€0.00
57403,Victoria Hausen,Singulart Artist,758,6031,6789,106,184,290,570,0,0,0,0,0,13.98%,3.05%,4.27%,0.00%,€0.00
28685,Andrea Robinson,Singulart Artist,1992,8940,10932,338,146,484,570,0,0,0,0,0,16.97%,1.63%,4.43%,0.00%,€0.00
28459,Gerrit Hodemacher,Singulart Artist,9282,6771,16053,958,133,1091,570,0,0,0,0,0,10.32%,1.96%,6.80%,0.00%,€0.00
16089,Harald Gsaller,Singulart Artist,4544,67249,71793,304,1794,2098,570,570,0,0,0,570,6.69%,2.67%,2.92%,100.00%,€0.30
953,Nadja Daehnke,Singulart Artist,1320,549,1869,601,14,615,570,0,0,0,0,0,45.53%,2.55%,32.91%,0.00%,€0.00
80002,Nicolae Antonia,Singulart Artist,305,1183,1488,52,57,109,569,0,0,0,0,0,17.05%,4.82%,7.33%,0.00%,€0.00
59959,Sérgio Remondes,Singulart Artist,679,4582,5261,97,49,146,568,0,0,0,0,0,14.29%,1.07%,2.78%,0.00%,€0.00
28427,Svetlana Rezvaya,Singulart Artist,2921,28275,31196,287,448,735,568,0,0,0,0,0,9.83%,1.58%,2.36%,0.00%,€0.00
71218,Gabrielle Dudley,Singulart Artist,250,721,971,26,23,49,567.703125,0,0,0,0,0,10.40%,3.19%,5.05%,0.00%,€0.00
71055,Tanja Schnabl,Singulart Artist,907,4999,5906,177,234,411,567,0,567,0,0,567,19.52%,4.68%,6.96%,0.00%,€1.40
1649,Jau Goh,Singulart Artist,719,898,1617,207,29,236,567,0,0,0,0,0,28.79%,3.23%,14.60%,0.00%,€0.00
30939,Kate Hooray Osmond,Singulart Artist,1737,6339,8076,480,115,595,566.23,0,0,0,0,0,27.63%,1.81%,7.37%,0.00%,€0.00
7535,Sergey Kachin,Singulart Artist,916,5066,5982,204,102,306,565.544375,0,0,0,0,0,22.27%,2.01%,5.12%,0.00%,€0.00
30033,Karine Bruger,Singulart Artist,1145,988,2133,584,21,605,560.97234,0,0,0,0,0,51.00%,2.13%,28.36%,0.00%,€0.00
11039,Dan Angelone,Singulart Artist,977,495,1472,250,12,262,560.16,0,0,0,0,0,25.59%,2.42%,17.80%,0.00%,€0.00
77553,Olga Milova,Singulart Artist,665,3977,4642,76,126,202,560,0,0,0,0,0,11.43%,3.17%,4.35%,0.00%,€0.00
70620,Marie-Luise Zetchi Bolte,Singulart Artist,794,6844,7638,121,251,372,560,0,0,0,0,0,15.24%,3.67%,4.87%,0.00%,€0.00
67164,Rim Elias,Singulart Artist,930,7668,8598,111,354,465,560,0,560,0,0,560,11.94%,4.62%,5.41%,0.00%,€1.20
60307,Elvira Wagner,Singulart Artist,907,5987,6894,127,234,361,560,0,0,0,0,0,14.00%,3.91%,5.24%,0.00%,€0.00
59995,Janet Dixon,Singulart Artist,1098,5351,6449,137,164,301,560,0,0,560,0,560,12.48%,3.07%,4.67%,100.00%,€1.90
58323,David Rankin,Singulart Artist,689,1147,1836,104,30,134,560,560,0,0,0,560,15.09%,2.62%,7.30%,100.00%,€4.20
45301,Kev Munday,Blue Chip Artist,1479,2922,4401,554,123,677,560,560,0,0,0,560,37.46%,4.21%,15.38%,100.00%,€0.80
32959,Jason Prinzo,Singulart Artist,1693,7336,9029,120,119,239,560,0,0,0,0,0,7.09%,1.62%,2.65%,0.00%,€0.00
5921,Chris Capoyianes,Singulart Artist,31337,19072,50409,4440,549,4989,560,0,0,0,0,0,14.17%,2.88%,9.90%,0.00%,€0.00
18309,Frédérique Marteau,Singulart Artist,4581,14349,18930,1819,548,2367,559.27025,0,0,0,0,0,39.71%,3.82%,12.50%,0.00%,€0.00
24141,Scott Hunter,Singulart Artist,1581,7131,8712,341,119,460,558.61425,0,0,0,0,0,21.57%,1.67%,5.28%,0.00%,€0.00
34056,Gérard Curci,Singulart Artist,751,1235,1986,356,30,386,556.85817,0,0,0,0,0,47.40%,2.43%,19.44%,0.00%,€0.00
68945,Barbara Efi,Singulart Artist,796,4929,5725,66,349,415,556.801036,0,0,0,0,0,8.29%,7.08%,7.25%,0.00%,€0.00
31327,Tuan Le,Singulart Artist,2465,12752,15217,868,287,1155,556.28826,0,0,0,0,0,35.21%,2.25%,7.59%,0.00%,€0.00
26753,Lauren Dickinson,Singulart Artist,2200,12746,14946,285,195,480,556.28826,0,0,0,0,0,12.96%,1.53%,3.21%,0.00%,€0.00
34101,R. Sawan White,Singulart Artist,1030,5767,6797,149,68,217,555.94,0,0,0,0,0,14.47%,1.18%,3.19%,0.00%,€0.00
80114,Eva Demuth,Singulart Artist,280,1827,2107,24,68,92,555,0,0,0,0,0,8.57%,3.72%,4.37%,0.00%,€0.00
14893,Chris Dellorco,Singulart Artist,1834,7874,9708,530,174,704,554.43,0,0,0,0,0,28.90%,2.21%,7.25%,0.00%,€0.00
35918,Tuca's Home,Singulart Artist,332,1523,1855,5,2,7,554.38524,0,0,0,0,0,1.51%,0.13%,0.38%,0.00%,€0.00
81310,vincenzo raimondo,Singulart Artist,266,2789,3055,36,35,71,554,0,0,0,0,0,13.53%,1.26%,2.32%,0.00%,€0.00
17807,stefan wepfer,Singulart Artist,1548,6224,7772,250,229,479,552.715632,0,0,0,0,0,16.15%,3.68%,6.16%,0.00%,€0.00
15511,Stefano Natali,Singulart Artist,4615,29992,34607,918,958,1876,552.685671,0,0,0,0,0,19.89%,3.19%,5.42%,0.00%,€0.00
18527,Lucha Rodriguez,Singulart Artist,535,325,860,230,15,245,552.135825,0,0,0,0,0,42.99%,4.62%,28.49%,0.00%,€0.00
20945,Glenys Flint,Singulart Artist,1866,6146,8012,479,232,711,551.0904,0,0,0,0,0,25.67%,3.78%,8.87%,0.00%,€0.00
22255,Blanca Inés Velásquez,Singulart Artist,1420,4062,5482,514,112,626,550.78725,0,0,0,0,0,36.20%,2.76%,11.42%,0.00%,€0.00
53115,Alain  Goulet,Singulart Artist,2691,42340,45031,137,1388,1525,550.368,0,0,0,0,0,5.09%,3.28%,3.39%,0.00%,€0.00
77988,Giovanni Coscarelli,Singulart Artist,317,935,1252,37,36,73,550,0,0,0,0,0,11.67%,3.85%,5.83%,0.00%,€0.00
41865,Josep Guinovart,Blue Chip Artist,2851,27523,30374,549,622,1171,550,0,0,0,0,0,19.26%,2.26%,3.86%,0.00%,€0.00
37274,Mihaela Stoian,Singulart Artist,738,3553,4291,113,147,260,550,0,0,0,0,0,15.31%,4.14%,6.06%,0.00%,€0.00
17357,Dee Young,Singulart Artist,493,157,650,235,12,247,550,0,0,0,0,0,47.67%,7.64%,38.00%,0.00%,€0.00
11767,Ewa Dabrowska,Singulart Artist,3275,9873,13148,1328,1328,2656,550,550,0,0,0,550,40.55%,13.45%,20.20%,100.00%,€0.20
11323,Marina Teding van Berkhout,Singulart Artist,1516,5003,6519,577,161,738,550,0,0,0,0,0,38.06%,3.22%,11.32%,0.00%,€0.00
6137,Moroka,Singulart Artist,1634,6743,8377,393,199,592,550,0,0,0,0,0,24.05%,2.95%,7.07%,0.00%,€0.00
5929,Éric Liot,Singulart Artist,1112,699,1811,585,9,594,550,0,0,0,0,0,52.61%,1.29%,32.80%,0.00%,€0.00
3891,Marie Saksik,Singulart Artist,3141,15069,18210,790,679,1469,549.97051,0,0,0,0,0,25.15%,4.51%,8.07%,0.00%,€0.00
37438,Virginie Munch,Singulart Artist,1227,5777,7004,143,121,264,549.201,0,0,0,0,0,11.65%,2.10%,3.77%,0.00%,€0.00
68442,Francesca Romana Luzi,Singulart Artist,800,6431,7231,54,239,293,547,0,0,0,0,0,6.75%,3.72%,4.05%,0.00%,€0.00
42089,Hans Hartung,Blue Chip Artist,3242,24055,27297,1062,778,1840,547,110,0,0,0,110,32.76%,3.23%,6.74%,20.11%,€0.10
2111,Céline Bron,Singulart Artist,8375,159741,168116,1220,3821,5041,546.4872,0,0,0,0,0,14.57%,2.39%,3.00%,0.00%,€0.00
68692,Ekaterina Semina,Singulart Artist,424,1762,2186,57,61,118,546,0,0,0,0,0,13.44%,3.46%,5.40%,0.00%,€0.00
67299,Florian Arendt,Singulart Artist,711,5675,6386,143,204,347,546,0,0,0,0,0,20.11%,3.60%,5.43%,0.00%,€0.00
53047,simone ibba,Singulart Artist,2091,16275,18366,282,487,769,546,0,0,0,0,0,13.49%,2.99%,4.19%,0.00%,€0.00
8373,Sue Dion,Singulart Artist,1243,6948,8191,256,102,358,545.0489,0,0,0,0,0,20.60%,1.47%,4.37%,0.00%,€0.00
82138,Mónica Grande,Singulart Artist,150,746,896,9,3,12,544.449305,0,0,0,0,0,6.00%,0.40%,1.34%,0.00%,€0.00
79711,Geles Conesa Artés,Singulart Artist,379,3525,3904,37,345,382,543,0,0,0,0,0,9.76%,9.79%,9.79%,0.00%,€0.00
67331,Natalija Usakova,Singulart Artist,676,3255,3931,124,117,241,542.41,0,0,0,0,0,18.34%,3.59%,6.13%,0.00%,€0.00
67591,José Luis DeJuan,Singulart Artist,921,11636,12557,74,379,453,542,0,0,0,0,0,8.04%,3.26%,3.61%,0.00%,€0.00
65723,Leah Thompson,Singulart Artist,933,4905,5838,94,210,304,541.46547,0,0,0,0,0,10.08%,4.28%,5.21%,0.00%,€0.00
77649,Olga Shangina,Singulart Artist,462,2727,3189,30,142,172,541.077257,0,0,0,0,0,6.49%,5.21%,5.39%,0.00%,€0.00
48834,Jef Verheyen,Blue Chip Artist,1049,525,1574,454,20,474,540.04765,0,0,540.04765,0,540,43.28%,3.81%,30.11%,100.00%,€1.10
82151,Jan Knap,Singulart Artist,79,1468,1547,5,2,7,540,0,0,0,0,0,6.33%,0.14%,0.45%,0.00%,€0.00
54331,Jean-Pierre Pophillat,Singulart Artist,579,1842,2421,121,60,181,540,0,0,0,0,0,20.90%,3.26%,7.48%,0.00%,€0.00
6993,Alessandro Barbarossa,Singulart Artist,7955,76238,84193,1470,2837,4307,540,0,0,0,0,0,18.48%,3.72%,5.12%,0.00%,€0.00
6813,Marta Ptaszkiewicz,Singulart Artist,774,5136,5910,170,82,252,540,0,0,0,0,0,21.96%,1.60%,4.26%,0.00%,€0.00
37854,Christo and Jeanne-Claude,Blue Chip Artist,2768,15130,17898,679,891,1570,539.64874,0,0,259.64874,0,260,24.53%,5.89%,8.77%,48.11%,€0.20
77526,Nikky Wirth,Singulart Artist,836,7719,8555,34,449,483,539,0,0,539,0,539,4.07%,5.82%,5.65%,100.00%,€1.10
79781,Klaudia Sonas,Singulart Artist,441,2997,3438,28,186,214,538.85139,538.85139,0,0,0,539,6.35%,6.21%,6.23%,100.00%,€2.50
14377,Daria Tkacheva,Singulart Artist,486,1143,1629,152,28,180,538.73,0,0,0,0,0,31.28%,2.45%,11.05%,0.00%,€0.00
63408,Barry Lategan,Singulart Artist,259,2164,2423,8,100,108,538.6305,0,0,0,0,0,3.09%,4.62%,4.46%,0.00%,€0.00
34877,Ale Casanova,Singulart Artist,766,1833,2599,183,11,194,537.624,0,0,0,0,0,23.89%,0.60%,7.46%,0.00%,€0.00
67262,Jules Vissers,Singulart Artist,820,4108,4928,120,152,272,537,537,0,0,0,537,14.63%,3.70%,5.52%,100.00%,€2.00
1562,Kristine Kvitka,Singulart Artist,2411,14510,16921,473,225,698,535.9,0,0,0,0,0,19.62%,1.55%,4.13%,0.00%,€0.00
7451,Laurence Girerd,Singulart Artist,708,1902,2610,205,55,260,535.19326,0,0,0,0,0,28.96%,2.89%,9.96%,0.00%,€0.00
13145,Jennifer Bell,Singulart Artist,4398,18911,23309,1534,375,1909,535.12389,0,0,0,0,0,34.88%,1.98%,8.19%,0.00%,€0.00
65633,Virginia Benedicto,Singulart Artist,953,3371,4324,243,166,409,535,0,535,0,0,535,25.50%,4.92%,9.46%,0.00%,€1.30
9539,Alison Chambers,Singulart Artist,1664,6536,8200,372,254,626,534.982329,0,0,0,0,0,22.36%,3.89%,7.63%,0.00%,€0.00
53213,Dario Marcozzi,Singulart Artist,1164,11128,12292,128,552,680,534.520768,0,0,0,0,0,11.00%,4.96%,5.53%,0.00%,€0.00
32107,Marie Raynaud,Singulart Artist,2802,18403,21205,849,457,1306,533.345795,0,0,0,0,0,30.30%,2.48%,6.16%,0.00%,€0.00
